Label,Text
0,"i dont think u can call fellowers of benny hinn a cult, u has milliond of believers in america alot.how many cult leaders are on cable tv like he is.it's their choice. if he doesn't come through for them, oh well.should they get there money back, faith healers useally ask for large donation. this is how people like benny hinn has some 100 million dollars.if ur a conartist wether ur a pastor of a churhc or not that shouldnt matter .disease like cancer or ms only go into remission doctors never say ur cured just that ur currently cancer free or whatever. they never say there a 100 percent chance of anything.but faith healers do aslong as u have engough faith. doctors never said i would be able to walk without crutches doctors can only do so much. but the bible says anythiing is possiabel with god, there the big differenc.on that logic there is no reason euthanasia should be illegalabsolutely not. health care is a personal choice. people die in hospitals all the time. if your beliefs are not main stream its your choice. nobody has the right to force an adult into any treatment. minors are a different story but even then they should have control of choice before 18. we had a kid with some type of cancer here who refused traditional care and his parentsd supported him. i think he was around 16 at the time the court battles started. after a few court battles he won his case and is still alive. it could have killed him but he had the right, its his body. dont even try to tell i have to follow traditional medical procedures. my body, my choice.my body, my choice.  i agree 100%, and even as a non pot smoker, the strongest argument for its medicinal useit's the 'healers' fault if the healer guarantees results, which they often do. in the doctor case, then, yes, they are sued for malpractice. and no doctor will guarentee results. and, while the scientific community often makes mistakes, they do have that whole scientific method thingy. if a doctor lies to you, yes, he's held accountable. a faith healer will lie to you when they say ""my system brings results"".i agree here, absolutely. as long as the faith healer, aromatic therapist, etc gives you all the information so you can make the best choice.yes, three posts in a row, sorry!  i want to amend my last post... as long as the healer doesn't make any false promises."
0,"should they get there money back, faith healers useally ask for large donation. this is how people like benny hinn has some 100 million dollars.if ur a conartist wether ur a pastor of a churhc or not that shouldnt matter .disease like cancer or ms only go into remission doctors never say ur cured just that ur currently cancer free or whatever. they never say there a 100 percent chance of anything.but faith healers do aslong as u have engough faith. doctors never said i would be able to walk without crutches doctors can only do so much. but the bible says anythiing is possiabel with god, there the big differenc.on that logic there is no reason euthanasia should be illegalabsolutely not. health care is a personal choice. people die in hospitals all the time. if your beliefs are not main stream its your choice. nobody has the right to force an adult into any treatment. minors are a different story but even then they should have control of choice before 18. we had a kid with some type of cancer here who refused traditional care and his parentsd supported him. i think he was around 16 at the time the court battles started. after a few court battles he won his case and is still alive. it could have killed him but he had the right, its his body. dont even try to tell i have to follow traditional medical procedures. my body, my choice.my body, my choice.  i agree 100%, and even as a non pot smoker, the strongest argument for its medicinal useit's the 'healers' fault if the healer guarantees results, which they often do. in the doctor case, then, yes, they are sued for malpractice. and no doctor will guarentee results. and, while the scientific community often makes mistakes, they do have that whole scientific method thingy. if a doctor lies to you, yes, he's held accountable. a faith healer will lie to you when they say ""my system brings results"".i agree here, absolutely. as long as the faith healer, aromatic therapist, etc gives you all the information so you can make the best choice.yes, three posts in a row, sorry!  i want to amend my last post... as long as the healer doesn't make any false promises.all religions are cults, and they been brainwashing people for generations...some worse than others but in the end it all comes down to who has the bigger lies, it's like politics heheagain...it's a risk they take."
0,"disease like cancer or ms only go into remission doctors never say ur cured just that ur currently cancer free or whatever. they never say there a 100 percent chance of anything.but faith healers do aslong as u have engough faith. doctors never said i would be able to walk without crutches doctors can only do so much. but the bible says anythiing is possiabel with god, there the big differenc.on that logic there is no reason euthanasia should be illegalabsolutely not. health care is a personal choice. people die in hospitals all the time. if your beliefs are not main stream its your choice. nobody has the right to force an adult into any treatment. minors are a different story but even then they should have control of choice before 18. we had a kid with some type of cancer here who refused traditional care and his parentsd supported him. i think he was around 16 at the time the court battles started. after a few court battles he won his case and is still alive. it could have killed him but he had the right, its his body. dont even try to tell i have to follow traditional medical procedures. my body, my choice.my body, my choice.  i agree 100%, and even as a non pot smoker, the strongest argument for its medicinal useit's the 'healers' fault if the healer guarantees results, which they often do. in the doctor case, then, yes, they are sued for malpractice. and no doctor will guarentee results. and, while the scientific community often makes mistakes, they do have that whole scientific method thingy. if a doctor lies to you, yes, he's held accountable. a faith healer will lie to you when they say ""my system brings results"".i agree here, absolutely. as long as the faith healer, aromatic therapist, etc gives you all the information so you can make the best choice.yes, three posts in a row, sorry!  i want to amend my last post... as long as the healer doesn't make any false promises.all religions are cults, and they been brainwashing people for generations...some worse than others but in the end it all comes down to who has the bigger lies, it's like politics heheagain...it's a risk they take.wrong forum"
0,"on that logic there is no reason euthanasia should be illegalabsolutely not. health care is a personal choice. people die in hospitals all the time. if your beliefs are not main stream its your choice. nobody has the right to force an adult into any treatment. minors are a different story but even then they should have control of choice before 18. we had a kid with some type of cancer here who refused traditional care and his parentsd supported him. i think he was around 16 at the time the court battles started. after a few court battles he won his case and is still alive. it could have killed him but he had the right, its his body. dont even try to tell i have to follow traditional medical procedures. my body, my choice.my body, my choice.  i agree 100%, and even as a non pot smoker, the strongest argument for its medicinal useit's the 'healers' fault if the healer guarantees results, which they often do. in the doctor case, then, yes, they are sued for malpractice. and no doctor will guarentee results. and, while the scientific community often makes mistakes, they do have that whole scientific method thingy. if a doctor lies to you, yes, he's held accountable. a faith healer will lie to you when they say ""my system brings results"".i agree here, absolutely. as long as the faith healer, aromatic therapist, etc gives you all the information so you can make the best choice.yes, three posts in a row, sorry!  i want to amend my last post... as long as the healer doesn't make any false promises.all religions are cults, and they been brainwashing people for generations...some worse than others but in the end it all comes down to who has the bigger lies, it's like politics heheagain...it's a risk they take.wrong forumthe federal or states right to interced in the improper administration of healthcare isnt political?"
0,"absolutely not. health care is a personal choice. people die in hospitals all the time. if your beliefs are not main stream its your choice. nobody has the right to force an adult into any treatment. minors are a different story but even then they should have control of choice before 18. we had a kid with some type of cancer here who refused traditional care and his parentsd supported him. i think he was around 16 at the time the court battles started. after a few court battles he won his case and is still alive. it could have killed him but he had the right, its his body. dont even try to tell i have to follow traditional medical procedures. my body, my choice.my body, my choice.  i agree 100%, and even as a non pot smoker, the strongest argument for its medicinal useit's the 'healers' fault if the healer guarantees results, which they often do. in the doctor case, then, yes, they are sued for malpractice. and no doctor will guarentee results. and, while the scientific community often makes mistakes, they do have that whole scientific method thingy. if a doctor lies to you, yes, he's held accountable. a faith healer will lie to you when they say ""my system brings results"".i agree here, absolutely. as long as the faith healer, aromatic therapist, etc gives you all the information so you can make the best choice.yes, three posts in a row, sorry!  i want to amend my last post... as long as the healer doesn't make any false promises.all religions are cults, and they been brainwashing people for generations...some worse than others but in the end it all comes down to who has the bigger lies, it's like politics heheagain...it's a risk they take.wrong forumthe federal or states right to interced in the improper administration of healthcare isnt political?religious forum"
0,"my body, my choice.  i agree 100%, and even as a non pot smoker, the strongest argument for its medicinal useit's the 'healers' fault if the healer guarantees results, which they often do. in the doctor case, then, yes, they are sued for malpractice. and no doctor will guarentee results. and, while the scientific community often makes mistakes, they do have that whole scientific method thingy. if a doctor lies to you, yes, he's held accountable. a faith healer will lie to you when they say ""my system brings results"".i agree here, absolutely. as long as the faith healer, aromatic therapist, etc gives you all the information so you can make the best choice.yes, three posts in a row, sorry!  i want to amend my last post... as long as the healer doesn't make any false promises.all religions are cults, and they been brainwashing people for generations...some worse than others but in the end it all comes down to who has the bigger lies, it's like politics heheagain...it's a risk they take.wrong forumthe federal or states right to interced in the improper administration of healthcare isnt political?religious forumi say both"
0,"it's the 'healers' fault if the healer guarantees results, which they often do. in the doctor case, then, yes, they are sued for malpractice. and no doctor will guarentee results. and, while the scientific community often makes mistakes, they do have that whole scientific method thingy. if a doctor lies to you, yes, he's held accountable. a faith healer will lie to you when they say ""my system brings results"".i agree here, absolutely. as long as the faith healer, aromatic therapist, etc gives you all the information so you can make the best choice.yes, three posts in a row, sorry!  i want to amend my last post... as long as the healer doesn't make any false promises.all religions are cults, and they been brainwashing people for generations...some worse than others but in the end it all comes down to who has the bigger lies, it's like politics heheagain...it's a risk they take.wrong forumthe federal or states right to interced in the improper administration of healthcare isnt political?religious forumi say boththe topic was about should or could crimanial charges be place aganist a faith healer who is also a pastor.just becauae ur a pastors doesnt mean u can con the people and get away with it."
0,"i agree here, absolutely. as long as the faith healer, aromatic therapist, etc gives you all the information so you can make the best choice.yes, three posts in a row, sorry!  i want to amend my last post... as long as the healer doesn't make any false promises.all religions are cults, and they been brainwashing people for generations...some worse than others but in the end it all comes down to who has the bigger lies, it's like politics heheagain...it's a risk they take.wrong forumthe federal or states right to interced in the improper administration of healthcare isnt political?religious forumi say boththe topic was about should or could crimanial charges be place aganist a faith healer who is also a pastor.just becauae ur a pastors doesnt mean u can con the people and get away with it.if a faith healer is a pastor of a mega church like benny hinm or there some street corner con artist healer should they be treated any different."
0,"yes, three posts in a row, sorry!  i want to amend my last post... as long as the healer doesn't make any false promises.all religions are cults, and they been brainwashing people for generations...some worse than others but in the end it all comes down to who has the bigger lies, it's like politics heheagain...it's a risk they take.wrong forumthe federal or states right to interced in the improper administration of healthcare isnt political?religious forumi say boththe topic was about should or could crimanial charges be place aganist a faith healer who is also a pastor.just becauae ur a pastors doesnt mean u can con the people and get away with it.if a faith healer is a pastor of a mega church like benny hinm or there some street corner con artist healer should they be treated any different.no. its personal choice. your health unless it effects society (as in something highly contagious) is a personal decision. it doesnt matter if you base your chgoice on a fortune cookie. its your life."
0,"all religions are cults, and they been brainwashing people for generations...some worse than others but in the end it all comes down to who has the bigger lies, it's like politics heheagain...it's a risk they take.wrong forumthe federal or states right to interced in the improper administration of healthcare isnt political?religious forumi say boththe topic was about should or could crimanial charges be place aganist a faith healer who is also a pastor.just becauae ur a pastors doesnt mean u can con the people and get away with it.if a faith healer is a pastor of a mega church like benny hinm or there some street corner con artist healer should they be treated any different.no. its personal choice. your health unless it effects society (as in something highly contagious) is a personal decision. it doesnt matter if you base your chgoice on a fortune cookie. its your life.no, no, no...that's not how these tele-evangelists get 100 million bones in the bank and still have the nerve to ask for donations for $36 million gulfstream jets that cost $6000/month to maintain.  it's the stupid message of ""give a bunch of money to my ministry and you will be just as rich in return!""  the church i used to go to, which to me was quite unlistenable as the pastor's only message was about he got shot and he's now prosperous as the congregation helped him put a huge downpyment on a lexus, was nothing but a pit stop for donations.  this was jesse duplantis--in trouble with eyeballers of ministry finances all over--message every time i begrudgingly saw him.  ""everyone...stand up!""  ""if you are debt-free....sit down!""  ""everyone else that's standing...if you want to be rich and prosper...buy my books!"" (wtf???)  after that, it was a bunch of stupid jokes that i'd heard before.  i never had the money to give and i never got the ""you're blessed by what you give"" mantra, because that's just wrong quite frankly, but at least my parents stopped this donation crap once i let them in on the ponzi scheme run by many of these big shots.  benny hinn's skank daughter gets a senior summer trip from donations...that was their sign to stop.  it's people's greed on both sides, that's all there is to that."
0,"wrong forumthe federal or states right to interced in the improper administration of healthcare isnt political?religious forumi say boththe topic was about should or could crimanial charges be place aganist a faith healer who is also a pastor.just becauae ur a pastors doesnt mean u can con the people and get away with it.if a faith healer is a pastor of a mega church like benny hinm or there some street corner con artist healer should they be treated any different.no. its personal choice. your health unless it effects society (as in something highly contagious) is a personal decision. it doesnt matter if you base your chgoice on a fortune cookie. its your life.no, no, no...that's not how these tele-evangelists get 100 million bones in the bank and still have the nerve to ask for donations for $36 million gulfstream jets that cost $6000/month to maintain.  it's the stupid message of ""give a bunch of money to my ministry and you will be just as rich in return!""  the church i used to go to, which to me was quite unlistenable as the pastor's only message was about he got shot and he's now prosperous as the congregation helped him put a huge downpyment on a lexus, was nothing but a pit stop for donations.  this was jesse duplantis--in trouble with eyeballers of ministry finances all over--message every time i begrudgingly saw him.  ""everyone...stand up!""  ""if you are debt-free....sit down!""  ""everyone else that's standing...if you want to be rich and prosper...buy my books!"" (wtf???)  after that, it was a bunch of stupid jokes that i'd heard before.  i never had the money to give and i never got the ""you're blessed by what you give"" mantra, because that's just wrong quite frankly, but at least my parents stopped this donation crap once i let them in on the ponzi scheme run by many of these big shots.  benny hinn's skank daughter gets a senior summer trip from donations...that was their sign to stop.  it's people's greed on both sides, that's all there is to that.are you kidding? in a religious fanatic/anti-science society like the us?  fat chance... that's like trying to sue the us government.i think if there where a statue that has criminalized stupidity in some way theres an avenue for prosecution aside from that no.  ps dont buy a benny hinn cd the hole heals up in a week and all youre left with is a shiny $14.99 coaster."
0,"the federal or states right to interced in the improper administration of healthcare isnt political?religious forumi say boththe topic was about should or could crimanial charges be place aganist a faith healer who is also a pastor.just becauae ur a pastors doesnt mean u can con the people and get away with it.if a faith healer is a pastor of a mega church like benny hinm or there some street corner con artist healer should they be treated any different.no. its personal choice. your health unless it effects society (as in something highly contagious) is a personal decision. it doesnt matter if you base your chgoice on a fortune cookie. its your life.no, no, no...that's not how these tele-evangelists get 100 million bones in the bank and still have the nerve to ask for donations for $36 million gulfstream jets that cost $6000/month to maintain.  it's the stupid message of ""give a bunch of money to my ministry and you will be just as rich in return!""  the church i used to go to, which to me was quite unlistenable as the pastor's only message was about he got shot and he's now prosperous as the congregation helped him put a huge downpyment on a lexus, was nothing but a pit stop for donations.  this was jesse duplantis--in trouble with eyeballers of ministry finances all over--message every time i begrudgingly saw him.  ""everyone...stand up!""  ""if you are debt-free....sit down!""  ""everyone else that's standing...if you want to be rich and prosper...buy my books!"" (wtf???)  after that, it was a bunch of stupid jokes that i'd heard before.  i never had the money to give and i never got the ""you're blessed by what you give"" mantra, because that's just wrong quite frankly, but at least my parents stopped this donation crap once i let them in on the ponzi scheme run by many of these big shots.  benny hinn's skank daughter gets a senior summer trip from donations...that was their sign to stop.  it's people's greed on both sides, that's all there is to that.are you kidding? in a religious fanatic/anti-science society like the us?  fat chance... that's like trying to sue the us government.i think if there where a statue that has criminalized stupidity in some way theres an avenue for prosecution aside from that no.  ps dont buy a benny hinn cd the hole heals up in a week and all youre left with is a shiny $14.99 coaster.but theres this little thing could states rights, in otherwords another state can tell the others to suck it lol maybe on a state level we can do something.well the ones outside the bible belt anyhow."
0,"religious forumi say boththe topic was about should or could crimanial charges be place aganist a faith healer who is also a pastor.just becauae ur a pastors doesnt mean u can con the people and get away with it.if a faith healer is a pastor of a mega church like benny hinm or there some street corner con artist healer should they be treated any different.no. its personal choice. your health unless it effects society (as in something highly contagious) is a personal decision. it doesnt matter if you base your chgoice on a fortune cookie. its your life.no, no, no...that's not how these tele-evangelists get 100 million bones in the bank and still have the nerve to ask for donations for $36 million gulfstream jets that cost $6000/month to maintain.  it's the stupid message of ""give a bunch of money to my ministry and you will be just as rich in return!""  the church i used to go to, which to me was quite unlistenable as the pastor's only message was about he got shot and he's now prosperous as the congregation helped him put a huge downpyment on a lexus, was nothing but a pit stop for donations.  this was jesse duplantis--in trouble with eyeballers of ministry finances all over--message every time i begrudgingly saw him.  ""everyone...stand up!""  ""if you are debt-free....sit down!""  ""everyone else that's standing...if you want to be rich and prosper...buy my books!"" (wtf???)  after that, it was a bunch of stupid jokes that i'd heard before.  i never had the money to give and i never got the ""you're blessed by what you give"" mantra, because that's just wrong quite frankly, but at least my parents stopped this donation crap once i let them in on the ponzi scheme run by many of these big shots.  benny hinn's skank daughter gets a senior summer trip from donations...that was their sign to stop.  it's people's greed on both sides, that's all there is to that.are you kidding? in a religious fanatic/anti-science society like the us?  fat chance... that's like trying to sue the us government.i think if there where a statue that has criminalized stupidity in some way theres an avenue for prosecution aside from that no.  ps dont buy a benny hinn cd the hole heals up in a week and all youre left with is a shiny $14.99 coaster.but theres this little thing could states rights, in otherwords another state can tell the others to suck it lol maybe on a state level we can do something.well the ones outside the bible belt anyhow.the question was what should happend to the faith healer, it seems be if ur a pastor u can con people all u want and there nothing people can do to him."
0,"i say boththe topic was about should or could crimanial charges be place aganist a faith healer who is also a pastor.just becauae ur a pastors doesnt mean u can con the people and get away with it.if a faith healer is a pastor of a mega church like benny hinm or there some street corner con artist healer should they be treated any different.no. its personal choice. your health unless it effects society (as in something highly contagious) is a personal decision. it doesnt matter if you base your chgoice on a fortune cookie. its your life.no, no, no...that's not how these tele-evangelists get 100 million bones in the bank and still have the nerve to ask for donations for $36 million gulfstream jets that cost $6000/month to maintain.  it's the stupid message of ""give a bunch of money to my ministry and you will be just as rich in return!""  the church i used to go to, which to me was quite unlistenable as the pastor's only message was about he got shot and he's now prosperous as the congregation helped him put a huge downpyment on a lexus, was nothing but a pit stop for donations.  this was jesse duplantis--in trouble with eyeballers of ministry finances all over--message every time i begrudgingly saw him.  ""everyone...stand up!""  ""if you are debt-free....sit down!""  ""everyone else that's standing...if you want to be rich and prosper...buy my books!"" (wtf???)  after that, it was a bunch of stupid jokes that i'd heard before.  i never had the money to give and i never got the ""you're blessed by what you give"" mantra, because that's just wrong quite frankly, but at least my parents stopped this donation crap once i let them in on the ponzi scheme run by many of these big shots.  benny hinn's skank daughter gets a senior summer trip from donations...that was their sign to stop.  it's people's greed on both sides, that's all there is to that.are you kidding? in a religious fanatic/anti-science society like the us?  fat chance... that's like trying to sue the us government.i think if there where a statue that has criminalized stupidity in some way theres an avenue for prosecution aside from that no.  ps dont buy a benny hinn cd the hole heals up in a week and all youre left with is a shiny $14.99 coaster.but theres this little thing could states rights, in otherwords another state can tell the others to suck it lol maybe on a state level we can do something.well the ones outside the bible belt anyhow.the question was what should happend to the faith healer, it seems be if ur a pastor u can con people all u want and there nothing people can do to him.nothing should happen to the faith healer its a mater of faith, its not practicing medicine  maybe the parents should be heald responsible though"
0,"the topic was about should or could crimanial charges be place aganist a faith healer who is also a pastor.just becauae ur a pastors doesnt mean u can con the people and get away with it.if a faith healer is a pastor of a mega church like benny hinm or there some street corner con artist healer should they be treated any different.no. its personal choice. your health unless it effects society (as in something highly contagious) is a personal decision. it doesnt matter if you base your chgoice on a fortune cookie. its your life.no, no, no...that's not how these tele-evangelists get 100 million bones in the bank and still have the nerve to ask for donations for $36 million gulfstream jets that cost $6000/month to maintain.  it's the stupid message of ""give a bunch of money to my ministry and you will be just as rich in return!""  the church i used to go to, which to me was quite unlistenable as the pastor's only message was about he got shot and he's now prosperous as the congregation helped him put a huge downpyment on a lexus, was nothing but a pit stop for donations.  this was jesse duplantis--in trouble with eyeballers of ministry finances all over--message every time i begrudgingly saw him.  ""everyone...stand up!""  ""if you are debt-free....sit down!""  ""everyone else that's standing...if you want to be rich and prosper...buy my books!"" (wtf???)  after that, it was a bunch of stupid jokes that i'd heard before.  i never had the money to give and i never got the ""you're blessed by what you give"" mantra, because that's just wrong quite frankly, but at least my parents stopped this donation crap once i let them in on the ponzi scheme run by many of these big shots.  benny hinn's skank daughter gets a senior summer trip from donations...that was their sign to stop.  it's people's greed on both sides, that's all there is to that.are you kidding? in a religious fanatic/anti-science society like the us?  fat chance... that's like trying to sue the us government.i think if there where a statue that has criminalized stupidity in some way theres an avenue for prosecution aside from that no.  ps dont buy a benny hinn cd the hole heals up in a week and all youre left with is a shiny $14.99 coaster.but theres this little thing could states rights, in otherwords another state can tell the others to suck it lol maybe on a state level we can do something.well the ones outside the bible belt anyhow.the question was what should happend to the faith healer, it seems be if ur a pastor u can con people all u want and there nothing people can do to him.nothing should happen to the faith healer its a mater of faith, its not practicing medicine  maybe the parents should be heald responsible thoughif ur intendionly coning someone and ur a pastor then ur protected then in a legal sense.there a healers thate arent a pastor of a church do these faith healers get the same protection?"
0,"if a faith healer is a pastor of a mega church like benny hinm or there some street corner con artist healer should they be treated any different.no. its personal choice. your health unless it effects society (as in something highly contagious) is a personal decision. it doesnt matter if you base your chgoice on a fortune cookie. its your life.no, no, no...that's not how these tele-evangelists get 100 million bones in the bank and still have the nerve to ask for donations for $36 million gulfstream jets that cost $6000/month to maintain.  it's the stupid message of ""give a bunch of money to my ministry and you will be just as rich in return!""  the church i used to go to, which to me was quite unlistenable as the pastor's only message was about he got shot and he's now prosperous as the congregation helped him put a huge downpyment on a lexus, was nothing but a pit stop for donations.  this was jesse duplantis--in trouble with eyeballers of ministry finances all over--message every time i begrudgingly saw him.  ""everyone...stand up!""  ""if you are debt-free....sit down!""  ""everyone else that's standing...if you want to be rich and prosper...buy my books!"" (wtf???)  after that, it was a bunch of stupid jokes that i'd heard before.  i never had the money to give and i never got the ""you're blessed by what you give"" mantra, because that's just wrong quite frankly, but at least my parents stopped this donation crap once i let them in on the ponzi scheme run by many of these big shots.  benny hinn's skank daughter gets a senior summer trip from donations...that was their sign to stop.  it's people's greed on both sides, that's all there is to that.are you kidding? in a religious fanatic/anti-science society like the us?  fat chance... that's like trying to sue the us government.i think if there where a statue that has criminalized stupidity in some way theres an avenue for prosecution aside from that no.  ps dont buy a benny hinn cd the hole heals up in a week and all youre left with is a shiny $14.99 coaster.but theres this little thing could states rights, in otherwords another state can tell the others to suck it lol maybe on a state level we can do something.well the ones outside the bible belt anyhow.the question was what should happend to the faith healer, it seems be if ur a pastor u can con people all u want and there nothing people can do to him.nothing should happen to the faith healer its a mater of faith, its not practicing medicine  maybe the parents should be heald responsible thoughif ur intendionly coning someone and ur a pastor then ur protected then in a legal sense.there a healers thate arent a pastor of a church do these faith healers get the same protection?oh really?muslims dont, jews dont, buddist dont?what faiths are u talkin about.only tribal peoples have a medicne man but they dont ask for large donations nor do they have a miracle work figure like a jesus christ.i said faith healers not faiths."
0,"breaking news >> supreme court says individuals have right to own guns, strikes down d.c. handgun banhttp://www.wtopnews.com/?nid=343&sid=1429208  supreme court says americans have right to guns by mark sherman associated press writer  washington (ap) - the supreme court says americans have a right to own guns for self-defense and hunting, the justices' first major pronouncement on gun rights in u.s. history.  the court's 5-4 ruling strikes down the district of columbia's 32-year-old ban on handguns as incompatible with gun rights under the second amendment. the decision goes further than even the bush administration wanted, but probably leaves most firearms laws intact.  the court had not conclusively interpreted the second amendment since its ratification in 1791. the amendment reads: ""a well regulated militia, being necessary to the security of a free state, the right of the people to keep and bear arms, shall not be infringed.""  the basic issue for the justices was whether the amendment protects an individual's right to own guns no matter what, or whether that right is somehow tied to service in a state militia.   (copyright 2008 the associated press. all rights reserved. this material may not be published, broadcast, rewritten or redistributed.)so does the constitution. thank god the sc can see that.at heart, americans kinda like to kill each other so there are two things you'll never see, a ban on guns or a ban ..ion. so get over it and move on to things you can actually do something about, raising the standard of living for all americans, better education, including sex education, better jobs, etc.  those things will have more impact on the death toll than banning guns or abortion.x2too bad they screwed up yesterday over the no death for child rapists thoughgood. they have almost redeemed themselves.ummmm...same thing really.fantastic! it is about time somebody could read english.a 5-4 decision again? the other 4 should be tested for crack cocaine. a triumph for the 2nd amendment, but mark my words, one day they will come for your guns."
0,"http://www.wtopnews.com/?nid=343&sid=1429208  supreme court says americans have right to guns by mark sherman associated press writer  washington (ap) - the supreme court says americans have a right to own guns for self-defense and hunting, the justices' first major pronouncement on gun rights in u.s. history.  the court's 5-4 ruling strikes down the district of columbia's 32-year-old ban on handguns as incompatible with gun rights under the second amendment. the decision goes further than even the bush administration wanted, but probably leaves most firearms laws intact.  the court had not conclusively interpreted the second amendment since its ratification in 1791. the amendment reads: ""a well regulated militia, being necessary to the security of a free state, the right of the people to keep and bear arms, shall not be infringed.""  the basic issue for the justices was whether the amendment protects an individual's right to own guns no matter what, or whether that right is somehow tied to service in a state militia.   (copyright 2008 the associated press. all rights reserved. this material may not be published, broadcast, rewritten or redistributed.)so does the constitution. thank god the sc can see that.at heart, americans kinda like to kill each other so there are two things you'll never see, a ban on guns or a ban ..ion. so get over it and move on to things you can actually do something about, raising the standard of living for all americans, better education, including sex education, better jobs, etc.  those things will have more impact on the death toll than banning guns or abortion.x2too bad they screwed up yesterday over the no death for child rapists thoughgood. they have almost redeemed themselves.ummmm...same thing really.fantastic! it is about time somebody could read english.a 5-4 decision again? the other 4 should be tested for crack cocaine. a triumph for the 2nd amendment, but mark my words, one day they will come for your guns.i can just see all those anti-gun fanatics foaming at their uneducated mouths.  ""a well regulated militia, being necessary to the security of a free state, the right of the people to keep and bear arms, shall not be infringed."" the next time an anti-gun activist comes to me talking about how guns kill people i will smack them so hard across their face and remind them that hands don't smakc people, people smack people."
0,"so does the constitution. thank god the sc can see that.at heart, americans kinda like to kill each other so there are two things you'll never see, a ban on guns or a ban ..ion. so get over it and move on to things you can actually do something about, raising the standard of living for all americans, better education, including sex education, better jobs, etc.  those things will have more impact on the death toll than banning guns or abortion.x2too bad they screwed up yesterday over the no death for child rapists thoughgood. they have almost redeemed themselves.ummmm...same thing really.fantastic! it is about time somebody could read english.a 5-4 decision again? the other 4 should be tested for crack cocaine. a triumph for the 2nd amendment, but mark my words, one day they will come for your guns.i can just see all those anti-gun fanatics foaming at their uneducated mouths.  ""a well regulated militia, being necessary to the security of a free state, the right of the people to keep and bear arms, shall not be infringed."" the next time an anti-gun activist comes to me talking about how guns kill people i will smack them so hard across their face and remind them that hands don't smakc people, people smack people.i believe the prisons do a good job at handing out death sentences to child rapists already. though in the case of jessica lunsford, that fucking bottom feeder deserves punishment beyond death. and something in my soul tells me he's going to get it."
0,"at heart, americans kinda like to kill each other so there are two things you'll never see, a ban on guns or a ban ..ion. so get over it and move on to things you can actually do something about, raising the standard of living for all americans, better education, including sex education, better jobs, etc.  those things will have more impact on the death toll than banning guns or abortion.x2too bad they screwed up yesterday over the no death for child rapists thoughgood. they have almost redeemed themselves.ummmm...same thing really.fantastic! it is about time somebody could read english.a 5-4 decision again? the other 4 should be tested for crack cocaine. a triumph for the 2nd amendment, but mark my words, one day they will come for your guns.i can just see all those anti-gun fanatics foaming at their uneducated mouths.  ""a well regulated militia, being necessary to the security of a free state, the right of the people to keep and bear arms, shall not be infringed."" the next time an anti-gun activist comes to me talking about how guns kill people i will smack them so hard across their face and remind them that hands don't smakc people, people smack people.i believe the prisons do a good job at handing out death sentences to child rapists already. though in the case of jessica lunsford, that fucking bottom feeder deserves punishment beyond death. and something in my soul tells me he's going to get it.rofl .. general population is always a beautiful way of letting child rapists know exactly where as a society we stand when concerning this horrific issue.  these people aren't sick, they're deadmen walking."
0,"x2too bad they screwed up yesterday over the no death for child rapists thoughgood. they have almost redeemed themselves.ummmm...same thing really.fantastic! it is about time somebody could read english.a 5-4 decision again? the other 4 should be tested for crack cocaine. a triumph for the 2nd amendment, but mark my words, one day they will come for your guns.i can just see all those anti-gun fanatics foaming at their uneducated mouths.  ""a well regulated militia, being necessary to the security of a free state, the right of the people to keep and bear arms, shall not be infringed."" the next time an anti-gun activist comes to me talking about how guns kill people i will smack them so hard across their face and remind them that hands don't smakc people, people smack people.i believe the prisons do a good job at handing out death sentences to child rapists already. though in the case of jessica lunsford, that fucking bottom feeder deserves punishment beyond death. and something in my soul tells me he's going to get it.rofl .. general population is always a beautiful way of letting child rapists know exactly where as a society we stand when concerning this horrific issue.  these people aren't sick, they're deadmen walking.i don't really see how this is breaking news - our constitution has been saying the same exact thing since 1789."
0,"too bad they screwed up yesterday over the no death for child rapists thoughgood. they have almost redeemed themselves.ummmm...same thing really.fantastic! it is about time somebody could read english.a 5-4 decision again? the other 4 should be tested for crack cocaine. a triumph for the 2nd amendment, but mark my words, one day they will come for your guns.i can just see all those anti-gun fanatics foaming at their uneducated mouths.  ""a well regulated militia, being necessary to the security of a free state, the right of the people to keep and bear arms, shall not be infringed."" the next time an anti-gun activist comes to me talking about how guns kill people i will smack them so hard across their face and remind them that hands don't smakc people, people smack people.i believe the prisons do a good job at handing out death sentences to child rapists already. though in the case of jessica lunsford, that fucking bottom feeder deserves punishment beyond death. and something in my soul tells me he's going to get it.rofl .. general population is always a beautiful way of letting child rapists know exactly where as a society we stand when concerning this horrific issue.  these people aren't sick, they're deadmen walking.i don't really see how this is breaking news - our constitution has been saying the same exact thing since 1789.i'm listening to this story on the radio now...  looking for the text of the ruling.  the text was read on the radio and it is powerful  it says that any other decision would be unconstitutional by the fact that it would alter the constitution."
