TEXT,ANSWER
R YU A LADY GAGA FAN hmmm not really she alrite:),0.0
R YU A MEAN DRUNK nope i am very nice or funny when im drunk haha lol:),0.0
R YU A PAK RAT haha naw lol:),0.0
R YUU STiLL WiT YO BF? (: nopeee ;D,0.0
R u big? big like how tall or big like in buff:),0.0
R u going out with John John? That's my baby rightt thhere!(; haha but nah,0.0
R u the queen of hearts No i dont believe i am apparently i just brake them :(,0.3333333333333333
RANDOM DEVIL BEING THING !! BUT A SEXY ONE ;) haha! Only if you could see it was you ;),0.3333333333333333
REALLY? YU MUST B NEW 2 FS haha naw i havent im not really new i been haviing this for like 4 months haha:),0.3333333333333333
ROFL you fail! :) No! You do! ];,0.3333333333333333
ROFL@hows thes the weather!!! ;3 You love eet.,0.0
RRRRRRAAAAAAAAAAAAAAAAAAAPWEEEEEEEEEEEEE@!!!!!!@..! wut,0.3333333333333333
Racooonn stayy off maaa shitt please smd?,0.6666666666666666
Rain - wet or wonderful? Wet and shit lol. Unless its a romantic movie scene  then its cute <333 :D,0.0
Ranch or Ketchup. ketchup (tomatoe sauce) lmao,0.0
Rate Her ; ---> Formsprinq.me/belindababyxo fasho lol:),0.3333333333333333
Rate me a 8.5,0.0
Rate me: (1)Crazy (2)I'd marry you (3)Talkative (4)Sarcastic (5)Lovable (6)Clubhead (7)Moody (8)Dumb (9)Spoiled (10)Mouthy (11)Random (12)Hot (13)Funny (14)Fit (15)Amazing (16)Beautiful (17)Cute (18)Rude (19)Simple (20)Strong (21)The Best (22) my bitch 1   2   4  10  11  15   16   21,0.0
Rate yurself? I Love Justin Bieber! He's a 1000000000+ on a 1-10 scale HA!,0.0
Ready to get owned=ppp (l) By u yes :D,0.3333333333333333
Real outlaw? Nice(: Bad to the bone? very In Dec I got out of jail after a 6 month sentence.  I am still on probation for that shit. LOL,0.3333333333333333
Real-life Fantasy or fanta Real-life fantasy :) Only because its more relatable I suppose. Im not a massive fan of lord of the rings though  but I LOVE Charmed  angel  buffy etc :),0.0
Really what's your favorite band? hahah  i have more than uno! i'll give you my top 5 though! [: 1.Rise Against 2.As I Lay Dying 3.Nirvana 4.Led Zeppelin 5.Trivium [,0.0
Really you don't regret it even though he cheated on you nopee  shitt happens,0.0
Really? Because i know many people who dont like you. Most of them claim to be your friend. Sooooo  stfu :) hahaha why are you telling me to stfu when you wasted your time writeing that? lmao okkkaaayy jordin.,0.6666666666666666
Remember that gurl u fight last year? Hmm; maybe why? She wants another ass beating? Lol jkk,1.0
Remember the lunch table? Haha  there's been a few of those but yes  I probably do remember :),0.0
Rhianna next year??? lol Definantly :] Cant waittt!!,0.3333333333333333
Rhzhrbxbbz MY ORq@$m 0ff d@ m00n. lmfao,0.3333333333333333
Right now the thermostat says 72 degrees  and it feels perfect. What is your ideal temperature? the same between 65 and 75 or so,0.0
Roasted duck breast with grand marnier and orange sauce served with sweet mashed potatoes  medley rice and string beans. Accompanied by small salad with cherry tomatoes and French dressing. Soup. Fresh baked walnut bread coffee or tea and sorbet for desse sounds yum is that your menu today? yummoo,0.0
Robot Chicken is a funny ass cartoon  in Cartoon Network for those who dont know :))) i watch it around 12 :)) okay ill check it out,0.0
Rock or Pop? Rock  definitely.,0.0
Rough passionate sex or slow passionate sex? both passionate then the good stuff later lol,0.3333333333333333
Rumor has it that Spongebob will be cancelled in 2011. Do you like spongebob? sure that's too bad  he's funny,0.0
Russia  Sweden or Finland? SWEDEN!!!!! No doubt!,0.0
Rwar rwar rawr rawr rwar rwar rwar nom nom nom nom nom nom nom nom,0.0
SAFE BLUD  LE7 SHIT ON LE3 YOU AGREE YES? Why are you talking like a weird version of Thomas?,0.3333333333333333
SARAH STANFORD TAKES IT UP THE BUTTHOLE. Youur mean stop hating :),1.0
SEXY grasias,0.0
SHAKEEE ITTTTTTTTT!;] DONT BREAK IT!,0.0
SHAY YOU BEING SERIOUS 91 QUESTIONS IN MY INBOX LMAO YOUR FUNNY HOW ARE YOU? WTF not 91 u doosh maybe 50 but member those other ones i was telling you about have you seen them yet?,0.0
SHAY- JOIN THE PARTY BABE! no worries hun.. its all cool. ok i admit im a lil flipped tnite.. but still no worries. aww maybe another day hun at work right now and wana answer my spam =) thank you,0.0
SHHHhhhh.r Don't be using my real name I don't want shay to know I am still here.lol lmao aww shh shay might find out hole up *yells* SHAY BRANDONS ONLIN NOW lmao sorry gabe i had to do it lmao,0.3333333333333333
SIMOA LOVES POO! :3 ugh thanks?,0.3333333333333333
SLUT LEAVE BETTY ALONE CUNT FACE she is the slut,0.6666666666666666
SMILE4MEXXX IS TRAILER TRASH. A RACIST FAT COW. A BIMBO FUCKING SLUT. AND WORTHLESS AS HELL. ALL SHE'S GOOD FOR IS SOMEONE USING HE BODY FOR SEX AND DUMPING HER ON THE STREET WHEN THEY'RE DONE USING HER ;) thats not veryy nice :/,1.0
SNAP!! ITS 6.49 YOU @ WORK LOL WELL WE GOING NIGHT RIDE TONIGHT YOU COMING? I HAVE A PASSENGER GOR YOU CAUSE TANYA DONT WANA GO SO CHILL IF YOU WANT A PASSENGER I GOT ONE CHILL ill be there maybe nah u know i dont like rolling with no one else but my sister egg so nah its cool dont need one and if she not coming then chill imm not either cant be botherd really what you doin on here?,0.0
SO U BETTA SIT YA OL UGLY ASS DOWN ! first off i aint ugly and she kan mssg meh ha damn self.,0.8333333333333334
SO UR MEXiKAN yes i am are you:),0.0
SOUTHWOOD IS NOT GAY!! wtf um yeah it really is...,0.0
SPAAAAAAAAAAAAAAAAAM :) okies,0.0
SPAM :) ily Spam babe ;D,0.0
SPAM >_< lol you're amazing,0.0
SPAM MEEEE BAHAH! :3 SPAM SPAM SPAM :3,0.0
SRRY PARTNAH iM NOT MEXiKAN iM PUERTO RiKAN oh haha really i digg puerto rikan chicks so sexi:),0.0
STFU YOU HOE. you piece of shiit. wow i feel insulted,1.0
STFU dumm bitches . Hopp off her shitt . Her & Bryann aree perfectooo for eachother lmfao . lovee yuu sexy mama <3 lmao ily were u benn long tyme? and u looked so pretty for prom!;],0.6666666666666666
"SUPPORT HER BECAUSE SHE IS TALL! AND LIKE AMAZING AND LIKE BUMMM!!! HAHA! ""Bummm""? You mean fit? LOL! Not my cup of tea darlin' ;) She is pretty though! Oh  and Im will you on the tall thing! GO TAYLOR BECAUSE YOU'RE TALL!! :D",0.0
Saddest day of your life?...mine was losing a friend.... when did you lose your friend? fs isnt updating properly =(,0.0
Safe to say you got the balls in the relationship? not true its a two way street :),0.0
Salvaje o romantico? Para Todo Hay Tiempo :P,0.0
Same question:Do you have any Piercings?  I don't. tounge ears and belly button,0.0
Samee cooollll:))),0.0
Say someone was going to have a abortion and they only way they won;t is if you take the kid  would you? Depends on if its a crack baby. A lot of people are very unhealthy while being pregnant.,0.3333333333333333
Say something good that happened to you today I think my sinuses are clearing up. maybe..,0.0
"Say there is a man standing in front of you with $1 000 000 and he says ""To have this money all you gotta do is give me a blow job that lasts at least 10 minutes.""  Do you give the guy a $1 000 000 blow job or not? stfu",0.3333333333333333
Say your driving at night and you see a man on the side of the road screaming for help  do you stop? same thing again  man nor woman it makes no difference. i would see i suppose,0.0
Say your driving down the road in the middle of the night and theres a kid on the side of the road screaming for help  do you stop? Thats a really hard question because ive gotten emails saying that highjackers are using baby car seats on the side of roads to get women to stop and see if theres a child in them and then kill them and take their car! I would kind of think the same thing. I would prolly pull over if Timothy was with me  definantly. But alone i'd have to pass and turn around..contemplating. He always tells me not to stop. cause i used to all the time,0.0
Say your still driving at night and you see a woman on the side of the road screaming for help  do you stop? Hmm same thing. i would see i guess though,0.0
Screw team jacob and team edward. I'm team LEGOLAS! Who's team are you on? ;D What ??? what are you talking about ??,0.3333333333333333
Screw the people who are dicks to you. :D :) amen! haha,0.3333333333333333
Sean Stouffer lol VVV lol jk naw it wasn't me What are you talking about? Haha,0.0
Seee im makin u famous dese girls crazi dawg lol nigka suk a big ass dik,1.0
Seems I have a severe case of chronic butt acne.  Now what? Clearasil :),0.0
Seriously  leave Tabi alone. WTF VVVVV exactly lmao  and i no who said that and he/she does it all the time  ill text you who  :),0.0
Seriously  what did parents do with those teeth we lost? lost in the bed sheets yo,0.0
Sex sex sex spam spam spam ;D haha aw iloveyou pieface,0.6666666666666666
Sexy.Enough said. :] thanx.,0.0
Sexy? of course I am ! ! LMAO,0.0
Shall I send you some in the post in return for that pasta? I actually forgot to send you that pasta. I ate it instead. Perhaps we call it quits?,0.0
Share with us two truths and one lie about your self. I have been to jail I love my Daughter I am 7 feet tall,0.0
Shatap k ],0.3333333333333333
She had to say Haitian vvv -______- ...ahahaha ;],0.3333333333333333
She is whatever the Hell she wants to be  and not one bit of that is anyone named Cheyenne! hahahahha :),0.0
She isn't bulmic! I made her really upset! If you want to talk shit to her  PLEASE shit talk me  instead of Tabi. So please leave her alone D:< :)thanks.,0.6666666666666666
She walks in beauty  like the night of cloudless climes and starry skies; And all that's best of dark and bright meet in her aspect and her eyes. Awwhh.. so cute. < 3,0.0
Shed talk means nothing to me anymore  what about you? It means nothing? Why not? I dont even know the definition of shed talk  define :),0.0
Shemar Moore Is ______ Sexxii as hell =D,0.0
Shoee size ? Bigger than my cock ( unfortantly ) size 12,0.3333333333333333
Shoot  I feel like I'm going to desert you in about 10 minutes lol .. So I can go and spam my Mr. Spectacular a little :) .. How many people do you spam on here ?? .. lol only my contacts now that you've made the list ill be spamming you as well lmfao :O dessert me thanks lady mean maori mean lol,0.0
Shoot  how'd you and the Mr get that pic taken together lol ?? .. And that doubleyouw person's right .. You guys are cute :) .. if i tell you i have to kill you aww thank uu,0.0
Shoot .. I saw your questions in P&S .. I should have answered them lol .. See if I can scab me some Best Answers lmbo .. If I answered your questions  would you give me Best Answer  regardless of whether I gave a Best Answer or not lmbo ?? .. yes clarissa if mista aint answerd which he DONT!! answer n e ways so yeh prolly,0.0
Shoot I'm friggin dying slowly here and it's only 9:30pm lol .. I feel tired  and my eyes are starting to feel heavy .. When do you start to sort of 'run out of energy' ?? .. as soon as i walk through the door then i help my brother with his kids like shower and stuff he feeds them and whatever then i shower then go to bed,0.0
Short round of spamming. I haven't had an empty inbox all day  I'll probably leave a lot for tomorrow. You all ask good questions! Which would explain my essay answers! -- Do people really remain friends after graduation or do they slowly drift apart? I have stayed friends with my H.S. Buddies for the last 25 years,0.0
Should I ask more serious questions? nahh,0.0
Should I get up now? Depends in which country you live in. But yeah  probably :P,0.0
Should child predators be forced to wear signs identifying themselves ? No. but they should get Counsiling,0.0
Should homosexuals be allowed to adopt? Explain. sure  they can be good Parents too,0.3333333333333333
Should i start going to Beaumont leys gym? No  I hear they feed you rabbits.,0.0
Should they make an 'age limit Action Man' for anyone who doesn't want to scare their children into thinking all men have nothing downstairs? HAHAHAHAHAHAHA! I think it might be worthwhile  but by doing that  they highlight it to all the innocent Kids  then they will all want one lol. I didn't even notice  at least I was an innocent one ;),0.0
Should we legalize Marijuana? Why or why not? sure  It's no worse for you than beer,0.0
Should we legalize Marijuana? Why or why not? sure It's not any worse for you than Booze,0.0
Should your partner also be your best friend? I think its important yes  BUT it is also important to have a close friend outside the relationship. Just because if anything ever happened and you went through a 'rough patch'  sometimes other people can make you see things clearer. So  I think they can  but to have someone else outside the relationship is even more important.,0.0
Shouldn't the opposite of shut up be shut down? Hmmm  tricky. Thats the same thing. I suppose all in all  they should shut it yeah? :P,0.0
Shouldn't the opposite of shut up be shut down? i guesss so. ha,0.0
Shut The Fuk Up NatiiBaby oh hell naw dnt fukin tell her to shut up u fukin dum ahh trick.,1.0
Si  Kesha t pide k hagan un video Porno k le dirias? Si!!! con cualquier celebridad xD,0.3333333333333333
Si ti es Como El Mundo Si El Sol=D i like thats cute =D,0.0
Si tubieras k bender tu cuerpo lo harias con quien? una celebridad :P,0.0
Sick .. Is that why you been M.I.A ?? .. Gayness flu or summin ?? .. And awww .. Glad you're online too .. How long you on for ?? .. im here till my parents get home sike i cant stay out of the house that long lol m.i.a is bout right n my phone pissn me off,0.3333333333333333
Sigh.... what are you sighn for now??,0.0
Sigh.............. i feel you....,0.0
Silly bandz! Do you like them? Do you think they are overrated? Or have you not heard of them? what are they ??,0.0
Since I'm a BIG NBA/CAVS fan  is LeBron staying or leaving? if leaving  where to?! :D Leaving >>> I don't know yet He hasn't said yet,0.0
"Since everyone says Myspace is dead  which internet site do you think will ""die"" next? Tagged",0.0
Since some of you want me to spam them ill spam 10 qs ok if you dont want them ill unfollow you but hit me up quick!!! :)) hahha your fine :) i like your questions.,0.0
Since you asked me so many questions I figured I'd ask you one...Favorite song  favorite movie  favorite place to visit this years love-david gray/r sweet november/r destin beach in florida/,0.0
Single or taken? How long have you been single/taken? Single I have been divorced for a little over a year now,0.0
Single or taken? single!!!!!! gabe saporta has my heart at the moment ( he is the lead singer of cobra starship if you didnt know),0.0
Size of the boat or the motion in the ocean? ocean motion,0.0
Skittles or chocolate Heath bar? I don't eat candy,0.0
Sleep in the nude? lol yes kinda lol,0.0
Sleepin around is for whores. LOL Exactlyyyyyy. So  can you guess what Im not? XD,1.0
Sleepy time =( nite i cant sleep =(,0.0
Slut.r *insert winky face here* (;,0.6666666666666666
Smile? Yesss  I think you should. (: I will ( just for you ),0.0
Smileyyyyy :D Dood these haters maynn. They bee trippin' <3 DriDri Drina.!(: i knoo huh they juss love me<3,0.0
Smoke? Drink? Drugs? Which is worse? i have no idea smoking and drugs,0.0
Smoke? Drink? Drugs? Which is worse? smoking and drugs in the long run they all are bad but those are worse,0.0
Snap .. You know those Nerd lollies ?? .. My Baby (5 year old nephew) spilled a whole box of them yesterday  and we spent almost 20 minutes picking them up one by one lmbo .. Ever done something like that ?? .. Maybe actually played 52 pickup ?? lol .. lmfao yeh i play when im the one flicking the cards on the floor and making them pik them all up lol,0.0
Sneakers or sandals? Hmm..depends on if my toes are cutesied up and the outfit ;] but usually sneakers,0.0
Sneakers or sandals? Sandals 4suree ;D i wear them in thee winter 2! No lie! haha,0.0
Sneakers or sandals? Vans sukka! (,0.0
Snobby small minded people live everywhere ... you can be that way .. i can be that way ... its not just in Texas ... soo yeahhh okay  cool.,0.0
Snog of Send off - you have to say which out of the two you would snog and which you would send off. When I say send off  it's like in football (soccer for you non-UK people) when they send someone off who has done bad.  Kat and Lily Emily and Naomi ??? Snog Emily and Lily  send off Naomi and Kat (SOrrrrrry Kat! I still love you  but you know  Emily and Lily more <3333) lol,0.0
Snow White or Ariel? ariel. definantly.,0.0
So  I don't know how many questions I've asked you  but I feel like I've been asking for ages lol .. When's the next time you plan on asking questions in Yahoo Answers ?? .. I'll answer them XD .. Or if I'm feeling 'kind'  I'll star and answer them XD .. lol youll star and answer cause your cool like that :P ahhh maybe later i gota step my game up abit,0.0
So  I'm not sure if my questions are coming through .. My end is messing up like you wouldn't believe .. I don't know what it is .. So uhm  I'm not ignoring you lol .. I'm just having Formspring problems or something .. Stupid thing! .. hahaha algud lady hope mines fixd today sik of my phone lol,0.0
So  do you really think we evolved from apes? Seriously? yes the evidence is there,0.0
So  do you think online relationships can work ?? .. I like to think they can :) .. i think they can if you put the time  and effort into it anything can work mind over matter :D:D,0.0
So  from stalking you  I've come to realize that you would only date one girl and her name is Mika?! IM SORRY WHATNOWW?! after all the love and devotion i've given you? we are THROUGH. >:[ Oh..ohno..PLEASE. PLEASE DON'T DO THIS TO ME.,0.6666666666666666
So  the post office is upping the price of stampsu2026 AGAIN. Going from $0.44 to $0.46 each. How do you feel about the quickly increasing rate of postage these days? How much do you use the postal system? I never use the  U.S. Postal System there are too many competitors out there,0.0
So  tmrw night is a house show. My ex plays in the band that will be there & there will be my other ex along with 2 other guys I want to fight. And my boyfriend might go with me as well. I just want to go for the epic drama. Should I? what ever,0.0
So  when are you moving to Brighton? Excited much? :D In september actually :D Im REALLY excited  but im also really nervous about the anticipation of it  you know? Im going to be down there by myself  and living without my parents would be AMAZING!  Still scary though :S Mixed minds about it :D,0.0
So Ashley do you like your name  I think if you were named Megatron you'd be even more rad then you are now...just saying! Well.. I like my name. o: Even though it's not very creative. THANKS MOM.,0.0
So I can't believe people ask you if you're Chinese lol .. I don't see it :P lol .. But  you're lucky .. Because I get asked if I'm Indian o_O .. From India O_o .. And  I can see why lmbo! .. Do you think I look Indian o_O ?? .. lol i was going to say iraqian morelike :P shizzle i dont know how to spell n e ways u catch my drift right?? lol chinese i dont see it either maybe its my hair who knows,0.0
So I still can't see your background for some reason o_O .. Just the blue .. Wonder if that's Formspring being retarded  or my end fcuking up .. Whatchu think ?? .. hmm everyone else can :( i think its just you lady,0.0
So a new school year is coming up pretty soon what are you looking forward to? aww man i wish i was still in school but im not so i looked forward to the new kids that come in,0.0
So are you looking for love or just some fun? I believe that is a trick question. Both can happen together ;),0.0
So are you really ready for that trip to MARS?... lol I hope so. there is no turning back :P Will Marvin be there is he is ill be there to lol might do a round trip to venus im not sure yet lol,0.0
So baby don't worryr You are my onlyr You won't be lonelyr Even if the sky is falling downr You'll be my onlyr No need to worryr Baby are you down? r Down  downr Baby are you down? r Down  downr Even if the sky is falling down Baby im down(;,0.0
So bring me some. Maybe if there's any left.,0.0
So due to the weather in my area  there is no zoo today. Instead we're going to the IMAX. What movie shall we see? not Eclipse since I've already seen it. Toy Story 3 very funny and very entertaining.,0.0
So have u had ur first kiss yeah :P,0.0
So i heard that alot people were complaining on too much spam so now we are allowed 100 only? wow? thats annoying,0.0
So if I have a duck and a dog and they have sex and reproduse to make babies what would the new breed be called? Doug,0.0
So tell me  if you came up on a dead corpse...what would you do? call the police prolly,0.0
So tell me  where do you think the FS pervs come from? Why do you think they are pervy? Idk i dont have them,0.3333333333333333
So that you in the background picture? naw that not me hehe that just a image i did:) im a dude:),0.0
So this canned meat is like ham but not spam?,0.0
So this is an amazing question asked by an amazing person and deserves an amazing answer! xD *Amazing answer* :3,0.0
So today I noticed that in cartoons they usually wear the same thing EVERYDAY. If you were only allowed to wear one outfit  what would your outfit be? :D my Cowboy hat and blue jeans,0.0
So u got any hobbies????? yeah... eat ice cream... twitter  facebook  msn  skype and listen to music :DD,0.0
So uhm .. How do you turn a raisin into a cucumber o_O ?? .. hydroponics lmfao,0.0
So we got into a Hugh fight both drunk. She crying.  Her friend is pissed cuz her bf won't pick her up. He rather drink with a coworker that he hates.  She bailed. No cab in sight. No bus. Told me it's over so I walked. And phone was dead. But whateva. i know =( talk to me on msn if you wana im here for a lil while,0.0
So what's up nada about to crash hby ?,0.0
So where you stay at? i stay in Cali for now:),0.0
So who is it that you like? Uh I'm not totally sure right now  I'm sort of torn between two people.,0.0
So would you rather fuck/suck/touch my dick? if its all of the above lets go out Uh  let's not? :3,1.0
So you like threesomes? Wouldn't that be difficult? No  as long as you take your time and give attention to both Partners,0.0
So you were in my math/science class in sixth grade? yeaah  with the big old lady  mrs. culbertson,0.0
"So you would never get Botox or go under the knife during your life. Plus your no longer all natural since you died your hair. That's considered changing your appearance and determining on how beautiful you look. nope i wouldnt. ive thought about it but decided im fine the way i am. oh i didnt know hair was included. im sure you consider getting tats part of ""changing my appearance"" too. dying my hair and getting tattoos are the only things i would change on me.",0.16666666666666666
So? i love Oreo's d00d,0.0
Softy ass LMAOO huh naw but im not a mean as guy lol?,0.3333333333333333
Some people claim they do not judge others. Do you feel it is possible  as a human being  to not observe and place even the slightest bit of judgment on the things and people we see? no. We all judge,0.0
Some people have their babies names planned out. Do you? What do you want? A boy? 2 girls? 2 boys 2 girls? Any ideas? :) If it was with a girl  some people want to have them themselves  would you want to have the children or your partner? Stealing my questions now are we? :P Well I haven't thought much about the first few  the how many I want  their names etc. I don't know if I want boys or girls either  probably girls  but it doesn't really matter to me. I know I definitely want to have children  but in the relationship  I can see myself more as the caring person  so I don't know if I would have the children necessarily. I suppose you can have a child each (keep popping them out ;) lol) but  I don't know if I really want to actually have one. Its hard to say really  im not in a position at the moment where I want kids here and now  definitely not  so I guess I can comment more near the time :),0.0
Some people like spam  others get annoyed  which are you? I like it. LOL,0.0
Some people still believe that slavery should be legal. What are your thoughts on this? Those People are stupid and need to be shot ( or enslaved ),0.0
Someday I'm gonna marry a Giant  with a tiny wiener! Thats great . i hope things work out fine.. (,0.0
Someone at work asked me today why only the USA celebrated the 4th of July and not other countries  haha. How much do you know about the history surrounding the 4th of July? The 4 th is the celabration of the SIGNING of the Constitution  and the Decleration of Indipenace. The Constitution was ratified into Law in 1782 by the 13 Colinies a full year after the Was was over,0.0
Someone had to be stupid. D: lol thats so mean get back to writing me a letter.,0.3333333333333333
Someone knocks on your window at 2:00am. Who do you want it to be? i can't say xD is secret D,0.0
Someone once told me  when men lie it doesnu2019t mean anything  but when women lie it means a lot of things  so itu2019s worse when a woman lies. Do you agree with this statement? If not  how do you feel the meaning of lying differs between genders? I don't agree. Lying is just stupid and wrong  no matter which Gender does it.,0.0
Someone still needs to read someone one her poems >:(  (Smiley is not pleased) hahahahahah is this dakota? ill read you one soooon,0.0
Someone told me they believe that everyone has a form of bisexuality. Do you agree or disagree? Explain. I think so. Everyone is Curioues  just depends on how much so,0.0
Someone told me what I'd think if schools put condom dispensers in the mens bathroom. What do you think? Kool,0.0
Something that happened today that made you angry? yeah but i dont wanna talk about it.,0.0
Sometimes I wish you'll see how I'm in love with you. And I'm afraid to loose you  espcially you tell Dakota your poems but not me. I know we don't know eachother that long but we did loved eachother well if this is who i think it is  you didnt ask to see my poems  and i wrote some for you and i showed you and you didnt care much,0.0
Sometimes you have to put your hopes in a safe place and come back to them another day. Do you have your hopes on a safe place  or does everyone walk over them  what do you hope for? or do you just dont have hopes at all? I have hopes and dreams I keep them in a safe place too,0.0
Sonic or McDonald's? sonic,0.0
Soo Umm Me you tommorow  7 O' Clock ;D hahah jk  how are you? <33 7? nah i cant.. 10pm it's right? ;D,0.0
Soo ur bi ? yea I had sex in Jail when I was 30 and I found out I liked it,0.6666666666666666
Sooo when r you gonnna make that group lmfao  but if u were serious about it create a account that has the name anonymous so u wont get caught:D hahaa idk if there are hakkers:/,0.0
Sooo you have sex alot? df no,0.3333333333333333
Soooo Maurice ;))) boom boom in my humble abode or ur house???;) my bed (;,0.3333333333333333
Sooooooo srry this is late!!!:) im juzz doin mothur freakin boring!!:) zzzzzz zzzz snore snore!!:) LMBO Hhahahahaah ohh noo problem mamas! ahah me2 im soo exhaustedd *yawn* *ywan* LMAO!,0.0
Sorry bat Tre ree is dead now! sad its batter ree for the millionth time lol,0.0
Sorry i just thought of one more good question.........Would you break the law to save a loved one? maybe :P,0.0
Sorry that I can't show you a pic of me yet lol : haha relax :P,0.0
Sounds easy. What do I need to study for? esay ill give you my passwrod and user name you have an hr and a hlaf to do it multipul choice the 10-20 mins then the rest long n short answers,0.0
Sounds like a plan  but that would involve my brother&&his girlfriend seeing me  not that I'm that bothered :L Done and dusted :P You need a Harry Potter cape thing  not that I watch it  but you know.,0.0
Sounds like an AMAZING plan :D CAN'T WAIT<3 haha good me eitherrrrrr.,0.0
Spam ? wat,0.0
Spam for Spam? :) Suree :),0.0
Spam me   ill return the favor : ) For shizz lady. :],0.0
Spam me please?! (: will return the favor with the same amount you ask me! sure I am following you,0.3333333333333333
Spam me. (: jeez later,0.0
Spam me. (: okies,0.0
Spam me? (: Suree. Spam back please :),0.0
Spam me? I'll spam back :) okies,0.0
Spam me?? Sureee. Let me catch up with my inbox but i'll get too you!! ;),0.0
Spam time :))) My questions can be a bit too much so if your not comfortable tell me to unfollow you! Thanks Nahhh your fine :),0.0
Spam4Spam ? (: pretty please ? haha my inbox is incredibly lonely :( okies,0.0
Spamm Pleasee and iWill Spamm Bkk if Requested (: okies,0.3333333333333333
Spamm for spamm? sure,0.0
Spamm meee ? -- i alwayss spam backk. okies,0.0
Spamming at 2am! Since I cannot sleep --  If you were born in another decade  which would it be and why? the 50's that way i would be a teen in the 70's and could really get my freak on,0.0
Spamming time! :] -  DO you attend church? Why/Why Not? I do I enjoy the ceramoney,0.0
Speaking of League .. Have you been following it lately ?? .. I haven't watched a game for about a year or something now .. The Warriors annoy me that much lol .. But I'm hearty to them always lol .. no but guess what STATE OF ORGIN IS ON TOMORROW I THINK I HOPE AT 7.30PM YEHHH BOI,0.0
Speaking of cars .. Did you crash at all while you were learning to drive ?? .. And  how come you had to teach yourself how to drive lol .. That's a bit sad lol .. lol yeh i reversed into a pole in onehunga lol,0.3333333333333333
Speaking of the Swine Flu .. Were you one of the people who walked around with a mask on their face for like a month or something ?? .. I was lmbo! .. lmfao no way i was brathing all that crap in was suprised i didnt get it lol,0.0
"Speechless... that's all I got to say couldnt think of anything to say oh ya and you still need to read me your published poem that way when your famous I can say ""ya I knew she was a good writer before she became famous"" ;) :D hahahahahahahah",0.0
Spit or Swallow? ill pray for you .,0.3333333333333333
Spit or swallow? Next question...,0.6666666666666666
"Spontaneity or stability? It depends on what its for. I like spontaneity in a relationship  I think the unexpected things can keep love alivvvvvvvve. Stability with things I need lol. For example ""Kel  you don't need your car today do you?"" ""yeah  why?"" ""Oh  your dad just lent it to a friend"" ""......."" lol",0.0
Spontaneity or stability? Spontaeity. hahaha even though i wish i could say stability.,0.0
Star Trek or Star Wars? Star Wars.,0.0
Star Trek or Star Wars? neither cuz i dont follow anyone of them haha,0.0
"Starbucks guy ""It's ten o clock we are closing""  My Mom ""You're kicking us out"" great times  lmao he spelled your name so.....WRONG lmao.",0.0
Starting from the youngest age you can remember what activeties have you been involved with? (ex. music  sports  4h club  camps ect.) baseball,0.0
Still WRONG! Banana's should make you think of Naomi ;D Ohhh I see. Well yeah  she did eat a lot of them in Season 3. BUT  there have been no Naomi-banana-eating in Season 4  so for me  she is a garibaldi person. Ask me that question about Garibaldis  then you are sure to get Naomi... :P,0.0
"Stop Calling Tabi ""Fake"" Obviously Your The Fake Bitch That Don't Have A Life I Don't Know Tabi But She Seems Like A Nice Person. HAHAHAHAH thankyou  im pretty sure that the anominous person get the picture now :) ha  now i just wanna find out who cheyenne is >.<",1.0
Stop asking yourself questions Im not..:( stop being mean for no reason.,0.6666666666666666
Stop creeping bri  now! Thanks:) im not creeping her hater lol:),0.0
Stop making fakes of yourself. You are ugly as fuck. You're not actually 16 bitch. And you're deff not a cyrus. Get a mother fucking life  cunt. I don't make fakes of myself person so get your fakes straight js,1.0
Stop stealing my man ): Hey  he came on to me.,1.0
Stop thinking your friends with moises  because if im not friends with him and im 2 years older than your ass  how the hell can a 13 year old girl be friends with him like wtff. hahaha!r idk why dont you ask him:),0.3333333333333333
Stop! Leave Tabitha ALONE  she's NOT those type of girls that you can just fuck with. She just wants someone to LOVE her  and I for one aboustly love her i love you to :)r thanks people are lameee,0.0
Stretch your left arm out as far as you can  What can you touch? my cousins toys and my blanket,0.0
Stretch your right arm out as far as you can  What can you touch? my Beer First  then the T.V.,0.0
Suck it ahaha all readyy h,0.6666666666666666
Summer is about half way over already! :O! What is the funnest thing you have done so far? gone to the Sinks Canyon to go Camping,0.0
Sun or Snow? Sun.,0.0
Sun or rain? Sun :),0.0
Sunrise or Sunset? Sunset :],0.0
Sup ? :) wasuuuuuuuuuppppppppppppppp>33,0.0
Sup lol hii,0.0
Super powers you wish you had? aww being shays super enough lol,0.0
Sure  you can be madly in love with him/her  but how do you know youu2019re ready for marriage? Do you think it varies per person  or are there some basic signs? When do you think youu2019ll be ready for marriage? I was 26 when I got married I was madly in love,0.0
Sureeeeeeeee. I'll come now. =P  get ready. ahahha ;D   jk:P i'm always ready ;D,0.3333333333333333
Surprise parties u2013 yes  or no? Why or why not? Yes. because they're awesome and I love suprises.,0.0
Sweet  can't believe I didn't think of it before  it will be a master piece and everyone in Brighton will be like OMFG your amazing and you'll be like  yeah well y'know lol HAHAHAHAHAHAHAHA!! Well  they may say something along those lines :P I haven't used a camera in a WHILLLE so bare with me. Also  I only have a crappy mini DV camera :S I want to get a HD Camcorder  but don't have the cash atm :(,0.0
